artifact,series,month,datapoint_id,value,feature_ref,source_id,source_url,source_tier,confidence,derivation_class,transform_step
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-12,posterior_std:2025-12,1.863887,milestone_stage,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-12,posterior_std:2025-12,1.863887,academic_yield_maturity_signal,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2026-01,prior_mean:2026-01,69.930649,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,direct_observed,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2026-01,prior_mean:2026-01,69.930649,cfo_gm_signal_strength|ifs_profitability_timeline_score,fictional_case_study_pdf,attached://fictional_case_study.pdf,subjective_prior,low,direct_observed,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2026-01,prior_mean:2026-01,69.930649,milestone_stage,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,direct_observed,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2026-01,prior_mean:2026-01,69.930649,academic_yield_maturity_signal,fictional_case_study_pdf,attached://fictional_case_study.pdf,subjective_prior,low,direct_observed,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2026-01,likelihood_mean:2026-01,64.000000,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,direct_observed,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2026-01,likelihood_mean:2026-01,64.000000,cfo_gm_signal_strength|ifs_profitability_timeline_score,fictional_case_study_pdf,attached://fictional_case_study.pdf,subjective_prior,low,direct_observed,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2026-01,likelihood_mean:2026-01,64.000000,milestone_stage,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,direct_observed,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2026-01,likelihood_mean:2026-01,64.000000,academic_yield_maturity_signal,fictional_case_study_pdf,attached://fictional_case_study.pdf,subjective_prior,low,direct_observed,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2026-01,posterior_mean:2026-01,69.067307,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,direct_observed,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2026-01,posterior_mean:2026-01,69.067307,cfo_gm_signal_strength|ifs_profitability_timeline_score,fictional_case_study_pdf,attached://fictional_case_study.pdf,subjective_prior,low,direct_observed,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2026-01,posterior_mean:2026-01,69.067307,milestone_stage,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,direct_observed,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2026-01,posterior_mean:2026-01,69.067307,academic_yield_maturity_signal,fictional_case_study_pdf,attached://fictional_case_study.pdf,subjective_prior,low,direct_observed,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2026-01,posterior_std:2026-01,1.860719,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,direct_observed,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2026-01,posterior_std:2026-01,1.860719,cfo_gm_signal_strength|ifs_profitability_timeline_score,fictional_case_study_pdf,attached://fictional_case_study.pdf,subjective_prior,low,direct_observed,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2026-01,posterior_std:2026-01,1.860719,milestone_stage,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,direct_observed,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2026-01,posterior_std:2026-01,1.860719,academic_yield_maturity_signal,fictional_case_study_pdf,attached://fictional_case_study.pdf,subjective_prior,low,direct_observed,recency-decayed signal blend
bayesian_update_timeline.png,observed_anchor,2026-01,observed_anchor:2026-01,64.000000,yield,observed_anchor_sample,data/sample_observations.csv,public_observed,high,direct_observed,anchor override in build_enriched_panel.py
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2026-02,prior_mean:2026-02,71.103227,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,direct_observed,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2026-02,prior_mean:2026-02,71.103227,cfo_gm_signal_strength|ifs_profitability_timeline_score,fictional_case_study_pdf,attached://fictional_case_study.pdf,subjective_prior,low,direct_observed,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2026-02,prior_mean:2026-02,71.103227,milestone_stage,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,direct_observed,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2026-02,prior_mean:2026-02,71.103227,academic_yield_maturity_signal,fictional_case_study_pdf,attached://fictional_case_study.pdf,subjective_prior,low,direct_observed,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2026-02,likelihood_mean:2026-02,68.500000,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,direct_observed,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2026-02,likelihood_mean:2026-02,68.500000,cfo_gm_signal_strength|ifs_profitability_timeline_score,fictional_case_study_pdf,attached://fictional_case_study.pdf,subjective_prior,low,direct_observed,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2026-02,likelihood_mean:2026-02,68.500000,milestone_stage,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,direct_observed,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2026-02,likelihood_mean:2026-02,68.500000,academic_yield_maturity_signal,fictional_case_study_pdf,attached://fictional_case_study.pdf,subjective_prior,low,direct_observed,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2026-02,posterior_mean:2026-02,70.725367,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,direct_observed,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2026-02,posterior_mean:2026-02,70.725367,cfo_gm_signal_strength|ifs_profitability_timeline_score,fictional_case_study_pdf,attached://fictional_case_study.pdf,subjective_prior,low,direct_observed,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2026-02,posterior_mean:2026-02,70.725367,milestone_stage,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,direct_observed,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2026-02,posterior_mean:2026-02,70.725367,academic_yield_maturity_signal,fictional_case_study_pdf,attached://fictional_case_study.pdf,subjective_prior,low,direct_observed,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2026-02,posterior_std:2026-02,1.858015,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q4_2025,https://www.intc.com/news-events/press-releases/detail/1746/intel-reports-fourth-quarter-and-full-year-2025-financial,public_observed,high,direct_observed,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2026-02,posterior_std:2026-02,1.858015,cfo_gm_signal_strength|ifs_profitability_timeline_score,fictional_case_study_pdf,attached://fictional_case_study.pdf,subjective_prior,low,direct_observed,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2026-02,posterior_std:2026-02,1.858015,milestone_stage,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,direct_observed,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2026-02,posterior_std:2026-02,1.858015,academic_yield_maturity_signal,fictional_case_study_pdf,attached://fictional_case_study.pdf,subjective_prior,low,direct_observed,recency-decayed signal blend
bayesian_update_timeline.png,observed_anchor,2026-02,observed_anchor:2026-02,68.500000,yield,observed_anchor_sample,data/sample_observations.csv,public_observed,high,direct_observed,anchor override in build_enriched_panel.py
scenario_comparison.png,subjective_prior_weight,n/a,subjective_prior:fictional_case_study_pdf,0.60,prior_reliability,fictional_case_study_pdf,attached://fictional_case_study.pdf,subjective_prior,low,subjective_prior,run_rolling_backtest prior_weight_multiplier
